info,transport=udp,clients=10,latency=50,loss=0.020
messagesSent,129
messagesReceived,1089
bytesSent,3045
bytesReceived,25125
emulatorDrops,3
processCpuPercent,52.707467837668865
rttSamplesCount,22
46.168
47.6738
63.2265
47.8854
65.0309
64.2618
48.0036
47.3247
63.0957
46.5126
61.7714
62.1176
47.065
63.8047
61.7073
61.6049
64.577
62.3283
61.2814
66.1089
62.8773
45.0435
