info,transport=tcp,clients=10,latency=50,loss=0.020
messagesSent,126
messagesReceived,1061
bytesSent,2842
bytesReceived,23412
emulatorDrops,2
processCpuPercent,55.13369700990113
rttSamplesCount,21
75.5636
63.5331
62.7794
47.9358
48.425
71.286
47.4045
62.6215
62.6771
62.2246
64.2113
68.3127
51.3058
63.0009
46.7995
44.173
62.781
63.9387
49.963
75.8061
65.9741
