info,transport=tcp,clients=10,latency=50,loss=0.020
messagesSent,135
messagesReceived,1136
bytesSent,3048
bytesReceived,25070
emulatorDrops,1
processCpuPercent,55.13369700990113
rttSamplesCount,22
63.6712
63.1262
61.0776
63.3614
45.3906
58.5795
62.976
63.291
47.3168
61.7042
47.6121
63.0181
45.6656
48.4117
45.0227
61.638
46.3436
60.8421
60.9566
64.0395
65.2127
72.6279
