info,scenario=tcp_10_clients_50ms,transport=tcp,clients=10,latency=50,loss=0.020
messagesSent,126
messagesReceived,1076
bytesSent,2846
bytesReceived,23746
emulatorDrops,3
processCpuPercent,41.0530063280746
rttSamplesCount,21
63.3846
46.1289
48.9835
46.7538
58.6347
47.3217
45.5795
61.7101
63.0944
63.3711
62.0175
63.0463
61.8975
47.5033
47.0487
63.7656
63.1881
46.8505
63.3355
63.7707
64.5929
